1.0002129518959533,-3.412292615368017E-4,0.999999997034706,1.9363740171644848E-6,0.9996966986435644,2.006648303634155E-7,1.9738825780595803E-6,1.3255746267705242E-6,0.9999957717123032,-2.452751878508497E-5,-1.7529298972353943E-7,1.4628902976429524E-5,6.265616231531565E-5,-0.9977942543284783,0.999982712710959,0.0010579517146271189,0.9944208508288012,0.006035491740150661,6.243723217659561E-8,0.9993850809240166,0.9981113531511802,-1.0007205055674222,-1.0013556239845154,-0.0010791394642362514,1.0000235506370496,-5.954615072527386E-5,8.875883518603678E-6,-1.0000003441415024,6.966821250229281E-4,-1.0006029352000383,0.9999925338102762,1.1429362367900657E-5,0.9999544278054927,1.0000002204557676,0.9999994848953296,0.9999979160213331,1.0059061442253012,-0.9954699152647777,0.9999829535557027,1.0001860340669593,0.9999993294972058,0.9999995574795839,1.0013560351030553,-1.0000000717143271,-0.9999945153271804,-1.000195211802275,1.000033990570709,-0.9999969134835835,-1.0000379238846413,1.0015659697038082,0.9999754125354152,-1.0000214331112713,1.0000082592211381,-1.0000018357525977,-1.0003501345280377,-0.9999998059238244,0.9999901779374606,1.002713301523052,-1.0000064165145182,0.9999670582029226,-0.9999246398941803,1.0000002981388392,0.0015005346493354747,-0.9999720750644865,0.997724901800921,0.9989173584175958,7.664254954365593E-8,0.0023940817549012667,-1.0000014683583736,3.5994733156886804E-6,1.0021949816985254,-1.000000073262784,-0.9999994198569148,-0.003664862994473567,1.4230269984778055E-4,1.0000000169730339,-1.0000002483614991,-1.0000470035339888,-0.9998906683377152,-0.9999943982651724
1.0000042612820945,1.0000000137547163,6.36553838634663E-12,-3.0314164797082966E-6,2.059206929932572E-6,-0.9999999999489895,1.9028207285172373E-6,-1.000000000205639,-1.0000044794628338,-1.000024042649767,-3.4275745171045074E-7,1.4446597272341492E-5,3.670622001182052E-6,1.0000048640674635,-1.545489219113065E-5,-0.9999999999411086,-0.9999999935963608,-9.414827744487169E-8,8.751958963999044E-8,-0.9999985411229815,-0.9999999628318661,-0.9999999999811544,8.503715891826625E-10,0.999999999954611,-0.9999981748792713,-1.4994442455669775E-6,-1.0000133003865208,-1.0000000608106172,-1.0000031680075787,1.0000000544294365,1.0000000309878967,1.0000002990333487,-1.000000000007751,-1.0292422147707206E-7,-1.00000051488171,2.86458563395279E-7,-1.0000138692760079,1.000010964096338,-8.419934915673683E-10,3.731082580459566E-6,-0.9999999907786183,0.9999994853749588,7.779199127551294E-6,-3.538403761848054E-11,-2.7067962293103288E-5,0.999999653173662,-0.9999655515516183,-3.167197185198131E-9,3.855936919149314E-6,-3.517450192231156E-8,-1.0000002634498029,-1.1873558388059362E-5,1.0237667293500387E-5,0.9999999999819619,-1.000000096007249,3.906818769454593E-10,-8.086703522107166E-9,-1.000000229945332,-7.605887497829123E-6,-1.0000030483712499,0.9999999863875336,-1.0000000424283249,1.0000005651179744,0.9999504841963137,1.000003799834897,1.000000067520307,-5.071159286353697E-13,-9.508821835130571E-6,1.0000000005517047,-0.9999999897223292,0.9999996660919461,-1.0000000000117175,-1.0000000054455889,-0.9999997806273458,-2.2515317737798358E-10,3.8993427094214565E-10,7.149224357832058E-7,0.9999901870903859,2.0457486937928337E-7,0.9999847635801187
1.000000177553421,1.0000000005731131,1.0000000000002651,0.9999998736909798,8.580028874719051E-8,1.0000000000021259,1.0000000792841972,0.9999999999914317,0.9999998133557151,-1.0000010017770735,-1.428156048793545E-8,6.019415530142285E-7,1.0000001529425833,-0.9999997973305224,0.9999993560461586,1.0000000000024543,2.668182990245967E-10,-3.922844893536321E-9,-0.9999999963533504,6.078654243826731E-8,1.5486722468716605E-9,7.852415861581079E-13,-0.9999999999645679,0.9999999999981087,1.000000076046697,0.9999999375231564,0.9999994458172283,0.9999999974662245,0.9999998679996841,2.2678931842150533E-9,1.2911623578526589E-9,-0.9999999875402772,0.999999999999677,-1.0000000042885093,0.9999999785465954,1.1935773474803297E-8,-5.77886500324184E-7,4.568373474105049E-7,-1.0000000000350833,-0.9999998445382259,-0.9999999996157757,0.9999999785572901,3.2413329698130405E-7,-1.0000000000014742,-1.127831762212637E-6,-1.445109741666691E-8,1.4353520159129109E-6,-1.3196654938325548E-10,1.6066403829788806E-7,-1.4656042467629814E-9,-1.0977075110597476E-8,-4.947315995024735E-7,4.265694705625161E-7,-7.515895692420458E-13,0.999999995999698,1.0000000000162788,-1.0000000003369462,0.9999999904189444,-1.0000003169119789,-1.0000001270154688,-1.0000000005671859,-1.7678468732939823E-9,2.3546582279042433E-8,-1.0000020631584872,-0.9999998416735459,2.8133461235702386E-9,0.9999999999999788,-3.9620090979710716E-7,-0.9999999999770124,4.2823628726940005E-10,-1.0000000139128356,-4.882228319584615E-13,-1.0000000002268996,1.000000009140527,-1.0000000000093816,1.6247261289256066E-11,-0.9999999702115651,-1.0000004088712338,-0.9999999914760472,-6.348508283919776E-7
1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-1.0
-1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0
-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0
1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0
-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0
1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0
-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.0
-1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0
0.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
-1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0
-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0
1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0
0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0
-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0
7.659808450410648E-7,-1.000003055817421,0.9999997944210292,-1.0000000068372714,-1.0000000002229164,9.531573782845017E-8,2.491815131082437E-5,-1.0000000413326378,1.5489927024504676E-9,-4.0032740090236795E-5,0.9999999952167853,1.0000005947595798,1.2126290280946057E-5,9.16901470017529E-8,0.9999999999660495,-3.263258478316352E-8,-1.0000000604892088,1.0000000006002112,0.9999997107462035,-0.9999998886228781,-1.9087594156470526E-5,-1.0000011511311226,1.0000000771239161,0.9999961950056079,1.0000010736512075,-0.999999999922148,-1.000000000050888,-1.0000000004844516,2.9086382993155648E-6,-2.8219007461381495E-9,0.9999996782664323,-0.9999976992217611,0.9999999999996365,1.0931010660419628E-9,-2.640848860171577E-12,-9.715177204763568E-6,-0.9999989458511593,1.0000374679529414,-1.0000000002243377,-0.9999919472278628,-1.0000041691249784,-0.9999999455226043,-0.9999957719480373,1.0000000020473716,-1.613004130161451E-6,-0.9999900578774132,-1.543689925835387E-9,-1.0000000961445066,7.635610112435129E-6,9.913089544556833E-6,0.9999999999999819,0.999981983129673,-0.9999998453762733,-1.0000000000064728,1.0000049671323687,4.730104121167181E-7,-1.0000192124070375,0.9999999938995557,-1.0000000673387637,-1.0000000026443792,1.0000042520642183,-1.5666161425763306E-9,1.0000188097588298,4.729104426365294E-8,-3.283713556294612E-8,-1.0000000000424545,6.787482314317933E-5,-2.0629686289039448E-8,0.9999999612600459,1.893751289532442E-7,1.0000002783916357,1.0000000000826754,-7.672080356833204E-8,-4.076802574179134E-5,1.0000000580772856,-0.9999989840514805,-1.0000000000214466,-1.0000104810254424,-0.9999982796630196,-1.044065979928251E-7
